"file","line","kind","depth","path","title","detail"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","156","heading","4","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 9. ディレクティブ > 9.1 固定長ファイルのディレクティブ","制約",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","164","heading","3","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 9. ディレクティブ","9.2 可変長ファイルのディレクティブ",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","168","heading","4","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 9. ディレクティブ > 9.2 可変長ファイルのディレクティブ","Excel",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","178","heading","4","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 9. ディレクティブ > 9.2 可変長ファイルのディレクティブ","YAML",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","180","code","0","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 9. ディレクティブ > 9.2 可変長ファイルのディレクティブ > YAML","yaml","yaml
setup_files:
  - path: input/data.tsv
    type: variable"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","196","heading","4","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 9. ディレクティブ > 9.2 可変長ファイルのディレクティブ","制約",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","206","heading","2","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ）","10. ヘッダ・コメント・空エントリ",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","208","heading","3","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 10. ヘッダ・コメント・空エントリ","10.1 コメントとマーカーカラム",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","210","heading","4","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 10. ヘッダ・コメント・空エントリ > 10.1 コメントとマーカーカラム","Excel",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","220","heading","4","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 10. ヘッダ・コメント・空エントリ > 10.1 コメントとマーカーカラム","YAML",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","222","code","0","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 10. ヘッダ・コメント・空エントリ > 10.1 コメントとマーカーカラム > YAML","yaml","yaml
setup_tables:
  - table: TEST_TABLE
    rows:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","239","heading","4","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 10. ヘッダ・コメント・空エントリ > 10.1 コメントとマーカーカラム","制約",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","247","heading","3","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 10. ヘッダ・コメント・空エントリ","10.2 空エントリのスキップ",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","251","heading","4","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 10. ヘッダ・コメント・空エントリ > 10.2 空エントリのスキップ","Excel",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","260","heading","4","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 10. ヘッダ・コメント・空エントリ > 10.2 空エントリのスキップ","YAML",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","262","code","0","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 10. ヘッダ・コメント・空エントリ > 10.2 空エントリのスキップ > YAML","yaml","yaml
setup_tables:
  - table: USER
    rows:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","273","heading","4","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 10. ヘッダ・コメント・空エントリ > 10.2 空エントリのスキップ","制約",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","282","heading","2","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ）","11. DB アサート",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","286","heading","3","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 11. DB アサート","11.1 テーブルアサート（順序不問・主キー突合・全件列挙）",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","297","heading","4","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 11. DB アサート > 11.1 テーブルアサート（順序不問・主キー突合・全件列挙）","Excel",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","305","heading","4","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 11. DB アサート > 11.1 テーブルアサート（順序不問・主キー突合・全件列挙）","YAML",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","307","code","0","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 11. DB アサート > 11.1 テーブルアサート（順序不問・主キー突合・全件列挙） > YAML","yaml","yaml
expected_tables:
  - table: USER
    rows:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","317","heading","3","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 11. DB アサート","11.2 EXPECTED_COMPLETE_TABLE（省略カラムにデフォルト値補完）",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","321","heading","4","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 11. DB アサート > 11.2 EXPECTED_COMPLETE_TABLE（省略カラムにデフォルト値補完）","YAML",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-special.md","323","code","0","NTF テストデータ解説書 — 記述例（特殊値・ディレクティブ・ヘッダ） > 11. DB アサート > 11.2 EXPECTED_COMPLETE_TABLE（省略カラムにデフォルト値補完） > YAML","yaml","yaml
expected_complete_tables:
  - table: USER
    rows:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","1","heading","1","","NTF テストデータ解説書 — 記述例（テーブルデータ）",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","7","heading","2","NTF テストデータ解説書 — 記述例（テーブルデータ）","5.1 テーブルデータの基本形式",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","11","heading","3","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式","SETUP_TABLE",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","15","heading","4","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > SETUP_TABLE","Excel",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","26","heading","4","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > SETUP_TABLE","YAML",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","28","code","0","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > SETUP_TABLE > YAML","yaml","yaml
setup_tables:
  - table: MEMBER
    rows:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","52","heading","4","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > SETUP_TABLE","制約",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","62","heading","3","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式","EXPECTED_TABLE と EXPECTED_COMPLETE_TABLE",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","66","heading","4","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > EXPECTED_TABLE と EXPECTED_COMPLETE_TABLE","Excel",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","80","heading","4","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > EXPECTED_TABLE と EXPECTED_COMPLETE_TABLE","YAML",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","82","code","0","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > EXPECTED_TABLE と EXPECTED_COMPLETE_TABLE > YAML","yaml","yaml
expected_tables:
  - table: MEMBER
    rows:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","110","heading","4","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > EXPECTED_TABLE と EXPECTED_COMPLETE_TABLE","省略カラムの扱い",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","117","heading","4","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > EXPECTED_TABLE と EXPECTED_COMPLETE_TABLE","制約",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","126","heading","3","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式","LIST_MAP",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","130","heading","4","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > LIST_MAP","Excel — リクエストパラメータ（マーカーカラム付き）",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","140","heading","4","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > LIST_MAP","Excel — 期待ログ",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","148","heading","4","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > LIST_MAP","YAML",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","150","code","0","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > LIST_MAP > YAML","yaml","yaml
list_maps:
  - id: searchParams
    rows:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","174","heading","4","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > LIST_MAP","マーカーカラム",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-table.md","179","heading","4","NTF テストデータ解説書 — 記述例（テーブルデータ） > 5.1 テーブルデータの基本形式 > LIST_MAP","制約",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","1","heading","1","","NTF テストデータ解説書 — testShots カラム一覧",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","16","heading","2","NTF テストデータ解説書 — testShots カラム一覧","全体像",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","20","code","0","NTF テストデータ解説書 — testShots カラム一覧 > 全体像","mermaid","mermaid
flowchart LR
  TS[""testShots（LIST_MAP）<br/>1行=1テストケース""]
  REQ[必須カラム]"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","44","heading","2","NTF テストデータ解説書 — testShots カラム一覧","共通カラム",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","60","heading","2","NTF テストデータ解説書 — testShots カラム一覧","ウェブアプリケーション（HttpRequestTestSupport）",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","62","heading","3","NTF テストデータ解説書 — testShots カラム一覧 > ウェブアプリケーション（HttpRequestTestSupport）","必須カラム",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","72","heading","3","NTF テストデータ解説書 — testShots カラム一覧 > ウェブアプリケーション（HttpRequestTestSupport）","オプションカラム",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","94","heading","3","NTF テストデータ解説書 — testShots カラム一覧 > ウェブアプリケーション（HttpRequestTestSupport）","記述例",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","96","heading","4","NTF テストデータ解説書 — testShots カラム一覧 > ウェブアプリケーション（HttpRequestTestSupport） > 記述例","Excel",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","109","heading","4","NTF テストデータ解説書 — testShots カラム一覧 > ウェブアプリケーション（HttpRequestTestSupport） > 記述例","YAML",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","111","code","0","NTF テストデータ解説書 — testShots カラム一覧 > ウェブアプリケーション（HttpRequestTestSupport） > 記述例 > YAML","yaml","yaml
list_maps:
  - id: testShots
    rows:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","138","heading","2","NTF テストデータ解説書 — testShots カラム一覧","バッチ処理（BatchRequestTestSupport）",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","140","heading","3","NTF テストデータ解説書 — testShots カラム一覧 > バッチ処理（BatchRequestTestSupport）","必須カラム",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","150","heading","3","NTF テストデータ解説書 — testShots カラム一覧 > バッチ処理（BatchRequestTestSupport）","オプションカラム",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","163","heading","3","NTF テストデータ解説書 — testShots カラム一覧 > バッチ処理（BatchRequestTestSupport）","記述例",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","165","heading","4","NTF テストデータ解説書 — testShots カラム一覧 > バッチ処理（BatchRequestTestSupport） > 記述例","Excel",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","173","heading","4","NTF テストデータ解説書 — testShots カラム一覧 > バッチ処理（BatchRequestTestSupport） > 記述例","YAML",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","175","code","0","NTF テストデータ解説書 — testShots カラム一覧 > バッチ処理（BatchRequestTestSupport） > 記述例 > YAML","yaml","yaml
list_maps:
  - id: testShots
    rows:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","199","heading","2","NTF テストデータ解説書 — testShots カラム一覧","メッセージング（MessagingRequestTestSupport）",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","201","heading","3","NTF テストデータ解説書 — testShots カラム一覧 > メッセージング（MessagingRequestTestSupport）","必須カラム",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","211","heading","3","NTF テストデータ解説書 — testShots カラム一覧 > メッセージング（MessagingRequestTestSupport）","オプションカラム",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","222","heading","3","NTF テストデータ解説書 — testShots カラム一覧 > メッセージング（MessagingRequestTestSupport）","記述例",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","224","heading","4","NTF テストデータ解説書 — testShots カラム一覧 > メッセージング（MessagingRequestTestSupport） > 記述例","Excel",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","231","heading","4","NTF テストデータ解説書 — testShots カラム一覧 > メッセージング（MessagingRequestTestSupport） > 記述例","YAML",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","233","code","0","NTF テストデータ解説書 — testShots カラム一覧 > メッセージング（MessagingRequestTestSupport） > 記述例 > YAML","yaml","yaml
list_maps:
  - id: testShots
    rows:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","251","heading","2","NTF テストデータ解説書 — testShots カラム一覧","エンティティバリデーション（EntityTestSupport）",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","255","heading","3","NTF テストデータ解説書 — testShots カラム一覧 > エンティティバリデーション（EntityTestSupport）","必須カラム",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","263","heading","3","NTF テストデータ解説書 — testShots カラム一覧 > エンティティバリデーション（EntityTestSupport）","関連予約 ID",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","269","heading","3","NTF テストデータ解説書 — testShots カラム一覧 > エンティティバリデーション（EntityTestSupport）","記述例",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","271","heading","4","NTF テストデータ解説書 — testShots カラム一覧 > エンティティバリデーション（EntityTestSupport） > 記述例","Excel",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","278","heading","4","NTF テストデータ解説書 — testShots カラム一覧 > エンティティバリデーション（EntityTestSupport） > 記述例","YAML",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc-examples-testshots.md","280","code","0","NTF テストデータ解説書 — testShots カラム一覧 > エンティティバリデーション（EntityTestSupport） > 記述例 > YAML","yaml","yaml
list_maps:
  - id: testShots
    rows:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","1","heading","1","","NTF テストデータ リファレンス",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","7","heading","2","NTF テストデータ リファレンス","目次",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","22","heading","2","NTF テストデータ リファレンス","1. 全体像",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","34","code","0","NTF テストデータ リファレンス > 1. 全体像","mermaid","mermaid
flowchart TD
  TC[テストクラス<br/>Excel: 1ブック / YAML: 1ディレクトリ] --> U1[読み込み単位<br/>Excel: 1シート / YAML: 1ファイル]
  TC --> U2[読み込み単位]"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","49","heading","2","NTF テストデータ リファレンス","2. テストデータの基本構造",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","58","code","0","NTF テストデータ リファレンス > 2. テストデータの基本構造","","【Excel】                              【YAML】
src/test/java/com/example/            src/test/java/com/example/
  FooTest.xls                           FooTest/"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","82","heading","3","NTF テストデータ リファレンス > 2. テストデータの基本構造","ファイルの読み込みルール",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","92","heading","2","NTF テストデータ リファレンス","3. データブロック識別",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","94","heading","3","NTF テストデータ リファレンス > 3. データブロック識別","3.1 識別の構成要素",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","119","code","0","NTF テストデータ リファレンス > 3. データブロック識別 > 3.1 識別の構成要素","yaml","yaml
setup_tables:
  - table: USER_MASTER
    rows: ..."
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","130","heading","3","NTF テストデータ リファレンス > 3. データブロック識別","3.2 データブロック種別の一覧",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","151","heading","3","NTF テストデータ リファレンス > 3. データブロック識別","3.3 同一ファイル（シート）内に複数のデータブロックを書く場合の注意",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","163","heading","2","NTF テストデータ リファレンス","4. テストケース定義",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","165","heading","3","NTF テストデータ リファレンス > 4. テストケース定義","4.1 testShots",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","175","heading","3","NTF テストデータ リファレンス > 4. テストケース定義","4.2 testShots のカラム仕様",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","186","heading","3","NTF テストデータ リファレンス > 4. テストケース定義","4.3 データブロックのグループ化（groupId）",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","195","code","0","NTF テストデータ リファレンス > 4. テストケース定義 > 4.3 データブロックのグループ化（groupId）","yaml","yaml
setup_tables:
  - group_id: case01
    table: USER_MASTER"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","211","heading","2","NTF テストデータ リファレンス","5. テーブルデータ",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","213","heading","3","NTF テストデータ リファレンス > 5. テーブルデータ","5.1 データの形式",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","219","code","0","NTF テストデータ リファレンス > 5. テーブルデータ > 5.1 データの形式","","| SETUP_TABLE=テーブル名 | | |
| カラム1 | カラム2 | カラム3 |
| 値1     | 値2     | 値3     |"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","227","code","0","NTF テストデータ リファレンス > 5. テーブルデータ > 5.1 データの形式","yaml","yaml
setup_tables:
  - table: テーブル名
    rows:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","240","heading","3","NTF テストデータ リファレンス > 5. テーブルデータ","5.2 SETUP_TABLE",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","264","heading","3","NTF テストデータ リファレンス > 5. テーブルデータ","5.3 EXPECTED_TABLE",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","276","heading","3","NTF テストデータ リファレンス > 5. テーブルデータ","5.4 EXPECTED_COMPLETE_TABLE",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","297","heading","3","NTF テストデータ リファレンス > 5. テーブルデータ","5.5 LIST_MAP",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","303","code","0","NTF テストデータ リファレンス > 5. テーブルデータ > 5.5 LIST_MAP","","| LIST_MAP=testShots | | |
| no | description | status |
| 1  | 正常系       | active |"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","312","code","0","NTF テストデータ リファレンス > 5. テーブルデータ > 5.5 LIST_MAP","yaml","yaml
list_maps:
  - id: testShots
    rows:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","334","heading","2","NTF テストデータ リファレンス","6. ファイルデータ",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","336","heading","3","NTF テストデータ リファレンス > 6. ファイルデータ","6.1 固定長・可変長の統合",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","342","heading","3","NTF テストデータ リファレンス > 6. ファイルデータ","6.2 ファイルデータブロックの構造",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","346","code","0","NTF テストデータ リファレンス > 6. ファイルデータ > 6.2 ファイルデータブロックの構造","mermaid","mermaid
flowchart TD
  D[""ディレクティブ（0件以上）<br/>エンコーディング等のファイル属性""] --> N[""レコード種別 + フィールド名称<br/>先頭要素=レコード種別、以降=フィールド名称""]
  N --> T[""データ型（各フィールドの型記号）""]"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","358","code","0","NTF テストデータ リファレンス > 6. ファイルデータ > 6.2 ファイルデータブロックの構造","","行1: SETUP_FIXED=work/input.txt  [空]     [空]
行2: text-encoding               MS932   [空]
行3: DATA                        USER_ID  AMOUNT"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","369","code","0","NTF テストデータ リファレンス > 6. ファイルデータ > 6.2 ファイルデータブロックの構造","yaml","yaml
setup_files:
  - path: work/input.txt
    type: fixed"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","392","heading","3","NTF テストデータ リファレンス > 6. ファイルデータ","6.3 固定長ファイル固有の仕様",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","398","heading","3","NTF テストデータ リファレンス > 6. ファイルデータ","6.4 可変長ファイル固有の仕様",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","403","heading","3","NTF テストデータ リファレンス > 6. ファイルデータ","6.5 複数レコードレイアウト",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","409","heading","3","NTF テストデータ リファレンス > 6. ファイルデータ","6.6 空ファイル",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","415","heading","3","NTF テストデータ リファレンス > 6. ファイルデータ","6.7 `""-""` 長フィールド",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","419","heading","3","NTF テストデータ リファレンス > 6. ファイルデータ","6.8 エラーになるケース",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","432","heading","2","NTF テストデータ リファレンス","7. メッセージングテストデータ",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","434","heading","3","NTF テストデータ リファレンス > 7. メッセージングテストデータ","7.1 sendSyncTestData の配置規則",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","441","heading","3","NTF テストデータ リファレンス > 7. メッセージングテストデータ","7.2 FW 制御ヘッダフィールド",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","454","code","0","NTF テストデータ リファレンス > 7. メッセージングテストデータ > 7.2 FW 制御ヘッダフィールド","yaml","yaml
messages:
  - id: requestMessages
    directives:"
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","476","heading","3","NTF テストデータ リファレンス > 7. メッセージングテストデータ","7.3 HEADER / BODY MESSAGES の構造と件数制約",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","481","heading","3","NTF テストデータ リファレンス > 7. メッセージングテストデータ","7.4 no 行（フィールド名称行）と errorMode",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","494","heading","3","NTF テストデータ リファレンス > 7. メッセージングテストデータ","7.5 複数回送信",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","498","heading","3","NTF テストデータ リファレンス > 7. メッセージングテストデータ","7.6 メッセージの groupId 収集",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","502","heading","3","NTF テストデータ リファレンス > 7. メッセージングテストデータ","7.7 ステータスコード",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","506","heading","3","NTF テストデータ リファレンス > 7. メッセージングテストデータ","7.8 フォーマット定義ファイルの命名規則",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","511","heading","3","NTF テストデータ リファレンス > 7. メッセージングテストデータ","7.9 アサート方式の切り替え",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","515","heading","3","NTF テストデータ リファレンス > 7. メッセージングテストデータ","7.10 record_type の扱い",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","528","heading","2","NTF テストデータ リファレンス","8. 値の書き方",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","530","heading","3","NTF テストデータ リファレンス > 8. 値の書き方","8.1 値の種類と Excel / YAML 対比",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","554","heading","3","NTF テストデータ リファレンス > 8. 値の書き方","8.2 インタープリタチェーンの仕組み",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","558","heading","3","NTF テストデータ リファレンス > 8. 値の書き方","8.3 インタープリタ一覧",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","577","heading","3","NTF テストデータ リファレンス > 8. 値の書き方","8.4 DateTimeInterpreter の完全一致制約",""
".rn/20260626-ntf-yaml-support/input/ntf-testdata-doc.md","581","heading","3","NTF テストデータ リファレンス > 8. 値の書き方","8.5 文字種生成の有効文字種",""
